pitch_type,game_date,release_speed,release_pos_x,release_pos_y,release_pos_z,player_name,batter,pitcher,zone,stand,p_throws,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension
SL,2020-10-07,86.6,-2.79,-2.79,6.16,DJ LeMahieu,518934,595928,14,R,R,0.3,0.4,1.75,1.84,10.2779085029534,-125.825038887826,-4.91539325228903,1.13242403829458,22.6784560218342,-27.4770382488875,87.1,2683,6.4
SL,2020-10-07,86.6,-2.68,-2.68,6.19,Kyle Higashioka,543309,595928,6,R,R,0.3,0.3,0.39,2.35,6.75553086453619,-126.076139694555,-3.67872248182464,1.94050934622917,23.0549465842582,-28.2476526289052,87.3,2558,6.5
CU,2020-10-07,79.5,2.63,2.63,5.82,Mark Canha,592192,548384,14,R,L,-1.3,-0.5,0.36,0.18,-2.4724120075756,-115.664534325161,-4.56855086452926,-11.3281892964778,22.7952224543244,-36.0812057833045,78.3,3031,5.6
SL,2020-10-07,83.9,1.87,1.87,6.59,Jesus Aguilar,542583,519293,13,R,L,-0.7,-0.1,-1.85,1.08,-7.17535791566155,-121.918569809829,-6.05605571479941,-5.8823010705898,23.7242326749151,-32.6527729676247,84.2,2401,6.5
FC,2020-10-07,86.8,-1.66,-1.66,6.24,Jake Cronenworth,630105,445276,3,L,R,0.9,0.8,0.65,3.17,3.69114164842662,-126.379665757793,-2.74276672980475,9.10556868847857,27.0958378156113,-23.7189509147683,88.5,2572,7.4
FF,2020-10-07,94.4,-2.33,-2.33,6.35,Kyle Higashioka,543309,595928,3,R,R,-0.5,1.4,0.39,2.9,8.11992043079174,-137.201803314046,-6.51944441191466,-7.52110126877831,29.1879433907538,-12.7420095482276,94.6,2253,6.4
SL,2020-10-07,81.5,2,2,6.52,Jesus Aguilar,542583,519293,7,R,L,-0.9,-0.3,-0.45,2.13,-3.84488399480206,-118.666162547065,-2.76272109210669,-7.43489903239483,23.9392374851133,-34.2114047236316,81.5,2464,6.4
FC,2020-10-07,90.3,-1.82,-1.82,6.37,Jake Cronenworth,630105,445276,12,L,R,0.8,1.2,1.17,3.21,5.81215211447366,-131.355097969712,-4.45043311309862,8.17192603408547,28.1946661937495,-17.9398981826452,91.8,2591,7.2
FC,2020-10-07,84.2,2.58,2.58,5.74,Mark Canha,592192,548384,5,R,L,-1.2,0.2,-0.02,2.5,-3.5379068217587,-122.687802619405,-1.53941658574911,-11.8494695100857,24.022473639552,-30.1472963413876,83.1,2871,5.4
SL,2020-10-07,83.2,1.97,1.97,6.5,Jesus Aguilar,542583,519293,13,R,L,-1,-0.3,-1.47,1.99,-5.96352297391747,-121.014312782015,-3.17994677676653,-8.22100845617825,26.4837147500668,-34.8178477665555,82.8,2399,6.3
FC,2020-10-07,89.4,-1.88,-1.88,6.31,Jake Cronenworth,630105,445276,14,L,R,0.9,1.1,1.08,2.39,5.3868161286017,-129.99225794021,-5.9131081806904,9.29388416491117,27.3785596249331,-19.1367807592156,90,2647,6.7
FC,2020-10-07,89.5,2.44,2.44,5.91,Mark Canha,592192,548384,4,R,L,-0.5,0.7,-0.58,2.6,-6.38667628281134,-130.316018766277,-3.77411238540042,-4.29899547290326,22.8512678253574,-23.2209269802845,88.8,2631,5.5
FF,2020-10-07,96.3,-2.25,-2.25,6.32,Kyle Higashioka,543309,595928,14,R,R,-0.4,1.5,1.01,2.32,9.5950614581476,-139.714500073028,-8.55803720966432,-7.33498928028171,29.9423865758602,-10.1608189887728,96.6,2349,6.5
SI,2020-10-07,93.7,-1.4,-1.4,6.34,Wil Myers,571976,445276,4,R,R,-0.6,1.7,-0.72,2.31,3.11674583291457,-136.199103272087,-8.54232529177513,-7.9917709944522,29.4174777377088,-9.51748587355508,95.4,2360,7.3
FF,2020-10-07,94.2,1.83,1.83,6.67,Jon Berti,542932,519293,1,R,L,0.5,1.3,-0.33,2.71,-6.61929766358538,-136.931613216092,-7.5266067466056,7.1394375108525,29.5111492592218,-14.0780195112673,94.5,2268,6.4
SL,2020-10-07,85.7,-2.67,-2.67,6.22,Kyle Higashioka,543309,595928,8,R,R,0.3,-0.1,0.07,1.46,5.9362279711088,-124.768954374605,-4.80941629702146,1.71099068030167,23.222505468294,-32.6689389987282,86,2567,6.3
CU,2020-10-07,79,2.55,2.55,5.9,Mark Canha,592192,548384,14,R,L,-1.2,-0.7,1.49,1.59,0.00288040606859696,-115.121377357732,-1.35089144990979,-11.0751419763304,20.8465254433319,-38.2262693775151,77.9,3038,5.4
SL,2020-10-07,81.8,2.12,2.12,6.49,Corey Dickerson,572816,519293,7,L,L,-1.3,-0.3,-0.7,1.84,-3.83989340235546,-119.072316572824,-3.27898047800415,-11.4394084158711,25.5714726820272,-34.5211493276745,81.5,2412,6.3
CU,2020-10-07,79.4,2.57,2.57,6,Mark Canha,592192,548384,8,R,L,-1.4,-0.4,-0.22,2,-3.48528988816929,-115.702026293546,-1.30995694183668,-11.6340460580583,21.6395519311813,-35.5794230570496,78,3028,5.2
SI,2020-10-07,92.5,-1.68,-1.68,6.24,Wil Myers,571976,445276,4,R,R,-0.5,1.6,-0.3,2.59,4.73860320637139,-134.580976072163,-7.18712812493664,-7.34623222965949,26.6334167774267,-11.2950801499154,94.6,2338,7.3
SL,2020-10-07,87.1,-2.67,-2.67,6.25,Kyle Higashioka,543309,595928,14,R,R,0.4,-0.1,0.98,2.22,7.93972827358558,-126.625993620474,-3.31881114783376,2.89456573774949,24.438697826762,-32.841381200317,87.4,2575,6.4
FF,2020-10-07,93.4,-1.47,-1.47,5.77,Adam Duvall,594807,502202,8,R,R,-0.8,1.4,0.14,1.66,5.75703059699741,-135.74173042482,-7.79782076893904,-10.6379629203308,30.2410198291755,-13.4903304725789,92.6,2501,5.9
SL,2020-10-07,84.3,-2.72,-2.72,6.23,Kyle Higashioka,543309,595928,9,R,R,0.3,-0.1,0.44,1.82,6.64762729150204,-122.752765882595,-3.74475191192243,2.32613783315685,21.7154595859179,-32.8109636460733,84.6,2471,6.2
SL,2020-10-07,83.8,2.69,2.69,5.77,Matt Olson,621566,548384,1,L,L,-1.1,0.5,-0.62,2.94,-5.36713999589913,-121.958921915589,-1.18342530407306,-10.2159524647457,22.8970581383372,-26.974289708288,82.8,2830,5.5
FC,2020-10-07,89.3,-1.82,-1.82,6.3,Wil Myers,571976,445276,1,R,R,0.7,1.2,-0.31,2.92,2.2492476820019,-130.109109207467,-4.9963431673922,7.67342716196565,25.6570038551353,-17.3225231736133,90.7,2592,6.9
FF,2020-10-07,92.1,-1.5,-1.5,5.87,Adam Duvall,594807,502202,8,R,R,-0.8,1.4,-0.14,1.97,5.08450745755293,-133.960687717185,-7.07852029943626,-10.4905316045245,28.8743680831147,-13.844923542018,91.2,2453,5.8
FC,2020-10-07,89.8,2.55,2.55,5.9,Khris Davis,501981,548384,13,R,L,-0.5,0.6,-1.1,2.5,-7.95977238463255,-130.606905886641,-3.83490023355971,-3.87954080343833,24.0564070279118,-24.2225874923086,89.3,2631,5.7
FF,2020-10-07,99,-2.22,-2.22,5.36,Enrique Hernandez,571771,656186,12,R,R,-0.5,1.3,0.23,4.06,7.58598576938618,-144.012403550705,-1.09511737530616,-8.06338028615041,32.818595357581,-14.2760890406006,97.3,2364,5.3
FF,2020-10-07,97.1,-2.31,-2.31,5.83,Michael Perez,605421,656793,2,L,R,-0.8,1.5,0.03,3.4,7.9995027275556,-141.171939066174,-4.31357793534547,-12.2021194014606,30.7930531223477,-11.7910946981408,96.9,2051,6.1
FF,2020-10-07,98.2,-2.13,-2.13,5.42,Enrique Hernandez,571771,656186,4,R,R,-0.7,0.9,-0.35,2.26,6.35856077674858,-142.949522943257,-5.21628604390911,-11.2175699716999,31.5369192396074,-18.1348600439151,96.9,2184,5.4
FF,2020-10-07,93,-1.48,-1.48,5.83,Adam Duvall,594807,502202,8,R,R,-0.8,1.5,-0.25,2.06,4.8920871161312,-135.181972107805,-7.07859816900235,-11.059886763249,29.4569550323054,-12.5590542486864,92.2,2494,5.9
CH,2020-10-07,88.4,-2.49,-2.49,5.8,Michael Perez,605421,656793,13,L,R,-1.2,1,-0.31,0.54,7.704623186437,-128.328700407238,-8.87652078681838,-14.350354901690899,24.759672319086,-19.0923746324468,88.3,1902,6.2
FC,2020-10-07,89.2,2.49,2.49,5.91,Khris Davis,501981,548384,4,R,L,-0.2,0.5,-0.34,2.42,-6.46677543819219,-129.910771024444,-3.72599123310485,-1.14062355936976,23.4691141359201,-25.6651685197201,88.6,2637,5.6
CH,2020-10-07,81.2,-1.65,-1.65,5.68,Dansby Swanson,621020,502202,13,R,R,-1.1,0.6,-0.89,2.44,3.80011042592538,-118.251502115397,-1.86601862200663,-11.1234729792169,21.9927989861882,-26.0679712882638,80.8,1215,5.9
FC,2020-10-07,88.5,2.53,2.53,5.93,Khris Davis,501981,548384,13,R,L,-0.2,0.6,-1.47,1.3,-9.20425847858293,-128.652040451708,-6.54784997749421,-0.84204578975356,23.1512843200274,-24.0830225878412,88,2578,5.8
FF,2020-10-07,97,-2.48,-2.48,5.76,Michael Perez,605421,656793,5,L,R,-0.8,1.4,-0.06,2.63,8.28192883648401,-140.85888877221,-6.060718145423,-12.6728016996732,34.265825403778,-11.6833958043001,96.4,2093,6.2
SL,2020-10-07,89.6,-2.17,-2.17,5.41,Enrique Hernandez,571771,656186,8,R,R,0.3,0.2,-0.01,1.89,4.63865132293016,-130.457108984855,-3.23781857593395,2.51115316912453,25.1725635855561,-28.9916122983012,88.6,2598,5.5
CH,2020-10-07,87.6,-2.67,-2.67,5.76,Michael Perez,605421,656793,13,L,R,-1.3,0.7,-0.35,0.79,8.32222971824209,-127.183273956213,-7.32161381351533,-16.2641598687649,27.2023121328985,-22.8260801921159,87.1,1912,6.2
FF,2020-10-07,93.1,-1.41,-1.41,5.85,Dansby Swanson,621020,502202,12,R,R,-0.6,1.5,0.18,4.13,5.31330887408541,-135.464992272069,-1.85926616115575,-8.52134443990128,29.9750138110162,-13.8260160545945,92,2431,5.7
FF,2020-10-07,99.2,-2.11,-2.11,5.32,Enrique Hernandez,571771,656186,2,R,R,-0.6,1.4,0.18,3.05,7.44685106754688,-144.344924417526,-3.96155682753946,-9.6076593210005,32.8669861788023,-12.3008900825387,97.8,2313,5.5
SL,2020-10-07,84.5,-1.7,-1.7,5.58,Chad Pinder,640461,657624,2,R,R,0.8,-0.3,0.11,2.86,2.65146198152013,-123.069957896033,0.705398410884907,7.40106420328718,24.9887271619685,-36.005998867527,84.4,2811,6.2
CH,2020-10-07,89.7,-2.37,-2.37,5.73,Michael Perez,605421,656793,9,L,R,-1.3,0.6,0.42,1.45,9.69981715452417,-130.233805555418,-5.85090013388986,-17.3568980541861,27.6357797176811,-24.1032805430771,89.3,1860,6.2
CU,2020-10-07,81,-1.44,-1.44,5.8,Tommy La Stella,600303,657624,2,L,R,0.7,-1.2,0.14,2.79,2.29024474813019,-117.96871462235,2.23639218592937,5.58806782680448,23.6551442834711,-44.0021324321872,80.8,2741,6.2
SL,2020-10-07,89.5,-2.27,-2.27,5.29,Enrique Hernandez,571771,656186,14,R,R,0.1,0.2,1.33,1.37,8.47371250436907,-130.149293981664,-4.02180624994793,-0.066075392371744,25.9269688446133,-29.5397323865468,88.6,2557,5.6
FF,2020-10-07,92.4,-1.59,-1.59,5.81,Dansby Swanson,621020,502202,8,R,R,-0.7,1.5,-0.05,1.76,5.41362187589202,-134.391861053946,-7.62584263161726,-9.83513082989571,28.8551517247284,-12.8730285874368,91.5,2441,5.8
SL,2020-10-07,87.6,-1.58,-1.58,5.87,Dansby Swanson,621020,502202,4,R,R,0.5,0.8,-0.52,2.69,1.43662160125468,-127.707606350724,-3.18436372127054,5.67231513732883,24.7438884799616,-23.2462034570944,87,2357,5.7
SL,2020-10-07,88.8,-2.26,-2.26,5.36,Enrique Hernandez,571771,656186,1,R,R,0.4,0.2,-0.68,3.36,2.99341095254724,-129.32099665994,0.728464567498138,3.83824304054228,26.1349820513882,-30.653903604799,87.4,2599,5.3
FF,2020-10-07,96.3,-2.48,-2.48,5.75,Kevin Kiermaier,595281,656793,5,L,R,-0.7,1.5,-0.1,2.53,7.94561935137185,-139.887399098226,-6.28644277728691,-11.175596621471,31.8387548860816,-11.6747067762901,96.3,2114,6.4
FF,2020-10-07,96.6,-1.57,-1.57,5.64,Tommy La Stella,600303,657624,9,L,R,-1.1,1.3,0.35,1.83,7.68561486720412,-140.343504875252,-7.67171700719483,-16.2879633178381,29.3503249477947,-12.9808078488239,97.4,2380,6.6
FF,2020-10-07,96,-2.5,-2.5,5.77,Willy Adames,642715,656793,2,R,R,-0.8,1.6,-0.08,3.16,8.13643879115734,-139.493975245654,-4.90488423620363,-11.8364492233333,32.2899123524929,-10.446164855325,95.9,2122,6.4
SL,2020-10-07,87.7,-1.54,-1.54,5.79,Dansby Swanson,621020,502202,14,R,R,0.6,0.8,0.05,0.84,2.59794589262775,-127.542147797091,-7.39516617793352,5.9508448890148,25.2766066009882,-22.4625491489057,87,2534,5.8
FF,2020-10-07,99.7,-2.05,-2.05,5.45,Enrique Hernandez,571771,656186,6,R,R,-0.7,1.1,0.48,2.29,8.48872868237249,-145.009955265985,-5.9732671049038,-11.8610514674205,30.5540160185169,-14.726206478678,98.9,2166,5.6
FF,2020-10-07,97.2,-1.54,-1.54,5.72,Marcus Semien,543760,657624,5,R,R,-0.7,1.3,-0.18,2.42,5.15422683934344,-141.481223949171,-6.45443383577177,-9.84573135249509,27.8798124189029,-12.9308365980901,98.1,2404,6.5
CH,2020-10-07,87.8,-2.56,-2.56,5.64,Willy Adames,642715,656793,11,R,R,-1.3,0.8,-1.38,3.4,5.59791529241096,-127.818682024433,-0.861151361959308,-15.8482220137427,26.7261330766192,-23.8352270761146,87.5,1661,6.1
FF,2020-10-07,99.3,-2.19,-2.19,5.28,Enrique Hernandez,571771,656186,9,R,R,-0.7,1.1,0.82,1.73,9.71624925893662,-144.322028815,-6.92904907894701,-11.8932942339222,30.2482535607921,-14.7329025713633,98.2,2179,5.5
FF,2020-10-07,91.9,-1.49,-1.49,5.81,Ozzie Albies,645277,502202,5,L,R,-0.5,1.4,0.18,2.65,5.2158363370095,-133.687072796931,-5.13358627050683,-6.92625650604143,28.7702806855124,-14.6092936622046,91,2280,5.8
SL,2020-10-07,85.5,-1.88,-1.88,5.58,Marcus Semien,543760,657624,14,R,R,0.7,0.3,1.45,1.78,6.47164302788781,-124.413311886742,-3.32087745536324,6.06003616917059,23.1023600930446,-28.6497043762467,85.9,2935,6.4
CH,2020-10-07,81.1,-1.65,-1.65,5.72,Ozzie Albies,645277,502202,1,L,R,-1.3,0.5,-0.81,3.2,4.39010695372443,-117.996489591698,0.0434063525905738,-13.3691193974315,22.4560037352083,-27.7267801201547,80.4,1307,5.8
FF,2020-10-07,94.9,-1.68,-1.68,5.66,Marcus Semien,543760,657624,11,R,R,-0.9,1.3,-0.24,3.49,5.8392168644119,-138.096148306675,-2.86366645701079,-12.9635998245999,30.3379316705478,-15.4684756320515,95.5,2421,6.6
SL,2020-10-07,89.3,-2.23,-2.23,5.43,Enrique Hernandez,571771,656186,7,R,R,0.3,0.3,-0.66,1.74,3.15422522839079,-130.209710809238,-3.74588977479042,3.01346972323173,24.1153328254874,-28.200339531977,88.2,2737,5.2
SL,2020-10-07,87.5,-2.48,-2.48,5.67,Willy Adames,642715,656793,14,R,R,0.8,-0.3,1.43,1.47,7.69836034379057,-127.096792817343,-3.40422081018676,7.26033836643059,28.6478426751936,-34.335092752152804,87.3,2566,6.5
FF,2020-10-07,95.3,-2.63,-2.63,5.66,Willy Adames,642715,656793,8,R,R,-0.9,1.6,0.16,2.2,9.42075656155082,-138.230813810671,-6.87243873290222,-14.2036767146872,32.8609378744567,-10.8923181028164,94.9,2112,6.4
FF,2020-10-07,96.9,-1.33,-1.33,5.8,Marcus Semien,543760,657624,14,R,R,-0.4,1.3,2.03,1.66,9.97819545033211,-140.721579480669,-8.45783343729671,-7.77040425741143,28.048755622402,-13.8011708046246,97.7,2485,6.6
FF,2020-10-07,100.1,-2.2,-2.2,5.33,Chris Taylor,621035,656186,1,R,R,-0.6,0.9,-0.63,3.31,5.61335885078694,-145.785232519225,-2.39103271398099,-9.5743441701721,32.3598925063111,-18.6819519382869,98.9,2133,5.5
SL,2020-10-07,88.5,-1.65,-1.65,5.78,Ozzie Albies,645277,502202,12,L,R,0.5,0.8,1.22,2.68,5.89217287992054,-128.793801693753,-3.0655571238884,4.39583649997311,25.4437725685289,-23.3079090574924,87.8,2431,5.7
FF,2020-10-07,97.9,-2.27,-2.27,5.75,Joey Wendle,621563,656793,2,L,R,-0.7,1.5,0.09,2.61,7.88315315237479,-142.240220238148,-6.30759221280819,-10.7428995577494,35.2677733835207,-11.058951359539,97.6,2271,6.4
SL,2020-10-07,87,3.55,3.55,5.56,George Springer,543807,518617,13,R,L,-1.1,0.3,-0.7,1.46,-7.83140532098765,-126.506480281861,-4.2228746977041,-10.7747099181879,25.2233813171856,-28.6198904790624,87,2975,6.3
SL,2020-10-07,91.3,-2.22,-2.22,5.41,Chris Taylor,621035,656186,14,R,R,0.1,0.3,1.67,1.55,9.19283052111374,-132.798996207029,-4.36040129707795,-0.100422750506742,25.9485981587295,-28.2462264545896,89.1,2735,4.7
FF,2020-10-07,91.3,-1.79,-1.79,5.79,Ozzie Albies,645277,502202,3,L,R,-0.6,1.6,0.38,3.07,6.64628471237962,-132.775272568574,-4.37887448291911,-8.45854398227435,29.008583832852,-12.2784786507593,90.2,2400,5.7
FF,2020-10-07,97.4,2.11,2.11,6.2,Chad Wallach,595453,554431,9,R,L,0.5,1.6,0.31,1.74,-6.11726671964591,-141.468573079919,-10.1373393190813,8.71570475836121,32.6425694030174,-8.68178938999245,97.8,2511,6.6
SL,2020-10-07,91.3,-2.31,-2.31,5.37,Chris Taylor,621035,656186,9,R,R,0.2,0.2,0.71,1.81,7.00560586892705,-132.987954380281,-3.529198805563,1.27611111173761,25.0949005840894,-29.2855550993123,90.3,2700,5.4
FF,2020-10-07,96.5,3.43,3.43,5.69,George Springer,543807,518617,7,R,L,0.9,1,-0.38,1.85,-12.250769166702,-139.973563070946,-6.98412427129815,14.8733963335059,28.0302849315481,-17.2994226828007,96.7,2334,6.3
CH,2020-10-07,89.7,-2.57,-2.57,5.64,Joey Wendle,621563,656793,13,L,R,-1.3,1.1,-0.93,1.77,6.80686478275724,-130.388533856211,-5.83137588377032,-16.3766547502962,28.0528902560753,-18.7803399373822,89.4,1927,6.2
CH,2020-10-07,89.2,-2.52,-2.52,5.66,Joey Wendle,621563,656793,13,L,R,-1.4,0.8,-0.89,0.93,6.88961758496527,-129.6270975872,-7.35969611784221,-16.9950366488504,26.8580586306744,-21.4125523158166,89.2,1934,6.4
SL,2020-10-07,90.9,-2.21,-2.21,5.42,Chris Taylor,621035,656186,14,R,R,0.2,0.1,0.74,1.4,6.94630435034353,-132.3128983937,-4.44665482339664,0.884277120905906,25.4991024950692,-30.0990990516796,90.8,2532,6
SL,2020-10-07,85.4,3.28,3.28,5.56,George Springer,543807,518617,14,R,L,-1.4,0.1,0.24,1.17,-4.46041615216907,-124.291886445057,-4.24457575759104,-13.1497064830297,24.3818295714336,-30.6161477900846,85.6,2904,6.4
FF,2020-10-07,95.1,2.01,2.01,6.25,Chad Wallach,595453,554431,5,R,L,0.3,1.6,0.19,2.73,-5.55678398512522,-138.197379093662,-7.18115176171309,5.51495131599102,31.3768474270361,-10.351975280398,95.6,2505,6.7
CU,2020-10-07,80.8,2.06,2.06,6.26,Chad Wallach,595453,554431,12,R,L,-1,-1.1,1.36,3.82,0.409876249910623,-117.492326385841,3.37834245461929,-9.54450862620414,24.6669241037847,-43.2570287734922,80.3,3016,6.2
SL,2020-10-07,86.4,3.58,3.58,5.52,George Springer,543807,518617,7,R,L,-1.1,0.2,-0.32,1.9,-7.04219107939994,-125.609539700314,-2.74139810041699,-10.0617311359968,26.5484219381682,-29.8431152126097,86.1,2893,6.2
FF,2020-10-07,99.2,-2.06,-2.06,5.38,Cody Bellinger,641355,656186,5,L,R,-0.8,0.8,-0.04,2.46,7.30213100921387,-144.286115191988,-4.3302532383440004,-12.9098807681645,33.264284732546,-20.4860337317266,97.9,2081,5.6
FF,2020-10-07,97.3,-2.44,-2.44,5.74,Joey Wendle,621563,656793,8,L,R,-0.9,1.6,-0.13,1.71,8.30002838553036,-141.271719388,-8.961107446757,-14.3276350030031,31.9871510669436,-8.61448373627424,97,2202,6.2
FF,2020-10-07,95.2,1.98,1.98,6.3,Chad Wallach,595453,554431,3,R,L,0.3,1.3,0.35,3.13,-4.9905068642135,-138.455584330018,-5.71809867449483,5.00067333624946,31.2978223378213,-13.7980062722094,95.7,2344,6.7
FF,2020-10-07,93.9,-2.44,-2.44,6.37,Brett Gardner,458731,595928,5,L,R,-0.8,1.2,0.19,2.26,8.55194387531478,-136.376028630992,-7.68577191852376,-11.6260068918946,28.4919607029189,-15.0994529460819,94.1,2273,6.4
FF,2020-10-07,97.3,3.44,3.44,5.54,George Springer,543807,518617,14,R,L,1.4,0.6,1.06,1.46,-9.64308507825749,-141.31251420651,-6.85524587917454,21.2465973317474,30.5228391398343,-22.5584819116196,97.5,2192,6.4
FF,2020-10-07,99.3,-2.09,-2.09,5.4,Cody Bellinger,641355,656186,14,L,R,-0.8,1,0.55,1.08,9.0924180894935,-144.222777547486,-8.68902921392078,-13.830470978684,33.1895392191561,-16.2541222127571,98.3,2278,5.8
SL,2020-10-07,81.7,1.99,1.99,6.28,Lewis Brinson,621446,554431,5,R,L,-1,-1,0.01,2.33,-2.50412007842328,-118.90318128374,-0.297784332803293,-8.96748389236707,25.5845978543076,-41.8552236101183,81.4,3136,6.4
SL,2020-10-07,85.1,3.59,3.59,5.62,Martin Maldonado,455117,518617,14,R,L,-1,0.3,0.01,1.48,-6.29978553163867,-123.888450759923,-3.93857148939442,-9.55470662016925,23.9073812460278,-28.8418352456109,85.1,2972,6.2
SL,2020-10-07,85,-2.68,-2.68,6.21,Brett Gardner,458731,595928,5,L,R,0.4,0,-0.02,2.12,5.46901769335411,-123.793002570816,-3.25578592636173,2.99230615889221,23.8332283869495,-31.9064703749952,85.3,2583,6.3
FF,2020-10-07,99.1,-2.18,-2.18,5.5,Cody Bellinger,641355,656186,4,L,R,-0.7,1.3,-0.48,3.11,6.15984888314734,-144.135537777226,-4.07913945115167,-11.173821186421801,33.6019434527642,-13.2487526628448,97.5,2197,5.4
FF,2020-10-07,97.5,-2.2,-2.2,5.4,Cody Bellinger,641355,656186,4,L,R,-0.6,1.2,-0.8,2.98,5.16859580124567,-141.878693126617,-3.75741669361737,-9.90989693779192,31.4819762533346,-15.0848686404798,96.1,2257,5.4
FF,2020-10-07,95.1,1.9,1.9,6.32,Lewis Brinson,621446,554431,11,R,L,0.2,1.5,-0.66,4.09,-7.1018150337172,-138.356040042991,-3.45953967826075,3.87158865105804,30.8913032905391,-12.9652408579696,95.2,2498,6.4
FF,2020-10-07,92.6,-2.46,-2.46,6.31,Brett Gardner,458731,595928,2,L,R,-0.4,1.1,0.2,2.85,7.58121082019469,-134.539786055447,-5.48761314078895,-6.12556207134633,29.2374575851787,-17.3443604076563,92.5,2205,6.3
SL,2020-10-07,86.7,3.53,3.53,5.53,Martin Maldonado,455117,518617,13,R,L,-1,0.1,-0.25,1.32,-7.0406674707324,-126.037720181176,-4.05628115361091,-8.99292012175214,25.509934387026,-30.4356177794475,86.7,2910,6.4
SL,2020-10-07,86.7,-2.65,-2.65,6.17,Brett Gardner,458731,595928,14,L,R,0.5,-0.1,1.09,1.36,8.0251036560524,-126.093138061662,-5.25416414644674,3.30767065725649,23.8696920828965,-31.9005392471378,87.1,2702,6.4
FF,2020-10-07,97.3,3.37,3.37,5.77,Martin Maldonado,455117,518617,12,R,L,1.1,1,1.28,4.92,-8.14767498209277,-141.476684221182,0.905956004054848,16.7581904718173,31.449965896132,-18.9144016028981,97.4,2235,6.3
FF,2020-10-07,94.1,1.95,1.95,6.37,Lewis Brinson,621446,554431,11,R,L,0.2,1.5,-1.12,3.85,-8.35335201971968,-136.827622241918,-4.04476136406832,4.01512227249405,30.003183260176,-13.2071094195897,94.2,2502,6.4
SL,2020-10-07,87.8,-2.12,-2.12,5.45,Cody Bellinger,641355,656186,14,L,R,0.1,0.1,3.09,0.08,12.2553019111793,-127.294419815249,-6.95931953929659,-1.50421724806105,24.5077162851203,-29.9964641130278,86.6,2561,5.6
FF,2020-10-07,98.1,-2.06,-2.06,5.66,Cody Bellinger,641355,656186,11,L,R,-0.7,1.1,-0.5,4.89,5.65980441334868,-142.881728218201,0.727978332228803,-10.5355123107807,32.6838279136385,-16.9471288691404,96.4,2227,5.2
FF,2020-10-07,96.6,3.46,3.46,5.67,Martin Maldonado,455117,518617,14,R,L,1.1,0.9,0.87,1.72,-9.29941905832943,-140.292032332359,-7.01140414233261,16.0738633596372,30.5373215884909,-18.7945781334007,96.7,2182,6.4
SL,2020-10-07,84.7,-2.71,-2.71,6.26,Brett Gardner,458731,595928,12,L,R,0.4,0,0.01,2.92,5.52674957560706,-123.286897226667,-1.43396634816257,3.27335715117352,22.5945995514093,-32.4764228772747,85,2622,6.3
SL,2020-10-07,82.5,1.98,1.98,6.27,Lewis Brinson,621446,554431,7,R,L,-1,-0.7,-0.47,2.2,-3.61647231111246,-120.071319759681,-1.41314607710046,-8.98259697600098,25.145787878632,-38.4804342610178,82.7,3209,6.6
FF,2020-10-07,94.7,-2.5,-2.5,6.25,Brett Gardner,458731,595928,13,L,R,-0.9,1.2,-1.05,1.69,5.72188570974884,-137.54780155652,-8.87608734319941,-12.1776590839398,29.4923891710264,-15.5056849038543,95,2274,6.5
FF,2020-10-07,97.7,-2.22,-2.22,5.54,Cody Bellinger,641355,656186,4,L,R,-0.8,1.2,-0.79,3.16,5.53753229099411,-142.200925091403,-3.6362582162307,-11.6726414662642,32.6454150584138,-15.2150427927649,96.4,2224,5.5
FF,2020-10-07,96.4,3.53,3.53,5.72,Martin Maldonado,455117,518617,12,R,L,1.1,1,1.05,2.56,-9.05527258303067,-140.104169232657,-4.99748919616542,16.4517761301896,30.6912485208519,-18.5517142204692,96.4,2342,6.3
FF,2020-10-07,97.9,1.98,1.98,6.19,Miguel Rojas,500743,554431,8,R,L,0.6,1.5,-0.19,1.83,-7.32867305274583,-142.093790192995,-9.71969301713226,10.1606769707038,32.4591286811489,-9.95647369815483,98.1,2578,6.5
FF,2020-10-07,96,1.96,1.96,6.3,Miguel Rojas,500743,554431,5,R,L,0.3,1.5,-0.25,2.75,-6.60468961443841,-139.445369327557,-7.19034373315294,6.07195205505646,32.9906854371347,-10.9329758738228,95.7,2456,6.3
SI,2020-10-07,100.5,-1.23,-1.23,6.66,Tommy Pham,502054,660813,5,R,R,-1.3,0.6,-0.05,2.24,6.20060297518321,-146.088147493995,-8.28449105534162,-19.8332943377637,34.8579412188848,-21.3463532151335,99.2,2011,5.6
